ngram,Frequency,Probability
महातेजा,128,0.014336917562724014
वैदेहीं,74,0.008288530465949821
महाबाहो,62,0.006944444444444444
मैथिलीं,29,0.0032482078853046594
विविधान,27,0.0030241935483870967
िविधानि,27,0.0030241935483870967
भूतानां,22,0.00246415770609319
नाराजके,21,0.0023521505376344087
महाबाहु,43,0.004816308243727599
हाबाहुः,21,0.0023521505376344087
कैकेयीं,20,0.002240143369175627
पृथिवीं,15,0.0016801075268817205
हाबाहुं,15,0.0016801075268817205
हातेजाः,17,0.0019041218637992831
लोकानां,16,0.0017921146953405018
महाभागा,31,0.003472222222222222
सीतायाः,14,0.0015681003584229391
योजनाना,14,0.0015681003584229391
ोजनानां,14,0.0015681003584229391
गोदावरी,17,0.0019041218637992831
ोदावरीं,13,0.0014560931899641578
महाराजो,13,0.0014560931899641578
महाराजं,12,0.0013440860215053765
वरारोहे,12,0.0013440860215053765
देवानां,12,0.0013440860215053765
वरारोहा,18,0.0020161290322580645
विशेषेण,11,0.001232078853046595
दुःखतरं,11,0.001232078853046595
नारीणां,11,0.001232078853046595
वानराणा,10,0.0011200716845878136
ानराणां,10,0.0011200716845878136
हाभागां,10,0.0011200716845878136
बहुविधं,10,0.0011200716845878136
देवताना,12,0.0013440860215053765
ेवतानां,9,0.0010080645161290322
महाभागं,9,0.0010080645161290322
दुःखमतो,9,0.0010080645161290322
भूषणानि,9,0.0010080645161290322
विविधाः,8,0.0008960573476702509
विनाशाय,8,0.0008960573476702509
पूरयामा,9,0.0010080645161290322
ूरयामास,9,0.0010080645161290322
वनवासाय,8,0.0008960573476702509
निपतितं,8,0.0008960573476702509
शिबिकां,8,0.0008960573476702509
महानादं,12,0.0013440860215053765
धारयितु,8,0.0008960573476702509
ारयितुं,11,0.001232078853046595
मांसानि,9,0.0010080645161290322
दुःखितो,7,0.0007840501792114696
यथाकामं,7,0.0007840501792114696
कौतूहलं,7,0.0007840501792114696
सुकृतां,7,0.0007840501792114696
वासांसि,7,0.0007840501792114696
रामोऽपि,8,0.0008960573476702509
मुनीनां,7,0.0007840501792114696
पितृपैत,10,0.0011200716845878136
ितृपैता,10,0.0011200716845878136
तृपैताम,10,0.0011200716845878136
ृपैतामह,10,0.0011200716845878136
पैतामहं,9,0.0010080645161290322
दुःखितं,6,0.0006720430107526882
जनयामास,6,0.0006720430107526882
परिवृतो,6,0.0006720430107526882
सुराणां,7,0.0007840501792114696
दाशरथिः,6,0.0006720430107526882
कथयामास,6,0.0006720430107526882
वेपमाना,10,0.0011200716845878136
विरहिता,8,0.0008960573476702509
जगामाशु,6,0.0006720430107526882
रारोहां,6,0.0006720430107526882
महाभागे,8,0.0008960573476702509
यथाकालं,6,0.0006720430107526882
काननानि,6,0.0006720430107526882
दैवासुर,6,0.0006720430107526882
ैवासुरे,6,0.0006720430107526882
मेदिनीं,5,0.0005600358422939068
पूजयामा,5,0.0005600358422939068
ूजयामास,5,0.0005600358422939068
मारीचेन,5,0.0005600358422939068
महाकायः,7,0.0007840501792114696
कारयामा,5,0.0005600358422939068
ारयामास,10,0.0011200716845878136
नातिदूर,5,0.0005600358422939068
ातिदूरे,5,0.0005600358422939068
वरदानेन,5,0.0005600358422939068
विपुलां,7,0.0007840501792114696
घोराणां,7,0.0007840501792114696
दुःखानि,5,0.0005600358422939068
सीतायां,4,0.00044802867383512545
महातेजो,4,0.00044802867383512545
भूयोऽपि,4,0.00044802867383512545
विमानमि,4,0.00044802867383512545
िमानमिव,4,0.00044802867383512545
अभिषेचन,4,0.00044802867383512545
भिषेचनि,4,0.00044802867383512545
िषेचनिक,4,0.00044802867383512545
षेचनिकं,4,0.00044802867383512545
नृशंसेन,4,0.00044802867383512545
जीवितुं,4,0.00044802867383512545
शुभजलां,4,0.00044802867383512545
रोचयामा,4,0.00044802867383512545
ोचयामास,4,0.00044802867383512545
तानुवाच,4,0.00044802867383512545
दुःखमिद,4,0.00044802867383512545
ुःखमिदं,4,0.00044802867383512545
मेरोरिव,4,0.00044802867383512545
किमुवाच,4,0.00044802867383512545
सुहृदां,4,0.00044802867383512545
राजगृहं,4,0.00044802867383512545
गुरूणां,4,0.00044802867383512545
वामदेवं,4,0.00044802867383512545
हयमेधेन,4,0.00044802867383512545
दाशरथेः,4,0.00044802867383512545
महाराजः,4,0.00044802867383512545
विनिकृत,4,0.00044802867383512545
िनिकृतो,4,0.00044802867383512545
कालपाशं,4,0.00044802867383512545
कपिराजे,4,0.00044802867383512545
पिराजेन,4,0.00044802867383512545
विमानान,4,0.00044802867383512545
िमानानि,4,0.00044802867383512545
इवाकाशे,4,0.00044802867383512545
महावेगो,4,0.00044802867383512545
सुमहाना,4,0.00044802867383512545
ुमहानाद,4,0.00044802867383512545
सुकुमार,9,0.0010080645161290322
ुकुमारी,5,0.0005600358422939068
मृगरूपे,4,0.00044802867383512545
ृगरूपेण,4,0.00044802867383512545
महाबाहू,4,0.00044802867383512545
हिंसिता,5,0.0005600358422939068
विनिहतं,4,0.00044802867383512545
शरीराणि,4,0.00044802867383512545
वाहिनीं,5,0.0005600358422939068
यथासुखं,4,0.00044802867383512545
परितापे,5,0.0005600358422939068
रितापेन,5,0.0005600358422939068
महावेगः,4,0.00044802867383512545
बहुगुणं,4,0.00044802867383512545
ेपमानां,4,0.00044802867383512545
विविधैः,4,0.00044802867383512545
महाघोरं,4,0.00044802867383512545
दधिमुखः,4,0.00044802867383512545
कालपाशे,4,0.00044802867383512545
ालपाशेन,4,0.00044802867383512545
विजानात,4,0.00044802867383512545
िजानाति,9,0.0010080645161290322
निषादाध,5,0.0005600358422939068
िषादाधि,5,0.0005600358422939068
षादाधिप,5,0.0005600358422939068
ादाधिपत,4,0.00044802867383512545
दाधिपति,4,0.00044802867383512545
ाधिपतिं,5,0.0005600358422939068
चीरवसनं,4,0.00044802867383512545
दैवतानि,4,0.00044802867383512545
देवैरपि,3,0.0003360215053763441
सानुनयं,3,0.0003360215053763441
धारयामा,3,0.0003360215053763441
विदेहान,3,0.0003360215053763441
िदेहाना,3,0.0003360215053763441
देहानां,3,0.0003360215053763441
दाशरथिं,3,0.0003360215053763441
विचेतुं,3,0.0003360215053763441
गिरीणां,3,0.0003360215053763441
वनवासेन,3,0.0003360215053763441
देशकालौ,3,0.0003360215053763441
महाकायो,4,0.00044802867383512545
केनोपाय,3,0.0003360215053763441
ेनोपाये,3,0.0003360215053763441
नोपायेन,3,0.0003360215053763441
मधुसूदन,4,0.00044802867383512545
विराजति,3,0.0003360215053763441
वीराणां,6,0.0006720430107526882
तादृशीं,3,0.0003360215053763441
मिथिलां,3,0.0003360215053763441
भगीरथोऽ,3,0.0003360215053763441
गीरथोऽप,3,0.0003360215053763441
ीरथोऽपि,3,0.0003360215053763441
योजनशतं,3,0.0003360215053763441
विशालाय,3,0.0003360215053763441
िशालाया,3,0.0003360215053763441
शालायां,3,0.0003360215053763441
निखिलेन,4,0.00044802867383512545
राममहिष,3,0.0003360215053763441
ाममहिषी,3,0.0003360215053763441
कुशनाभं,3,0.0003360215053763441
विनिहतो,3,0.0003360215053763441
वसुधाया,4,0.00044802867383512545
सुधायाः,3,0.0003360215053763441
चोदयामा,3,0.0003360215053763441
ोदयामास,3,0.0003360215053763441
विविधां,3,0.0003360215053763441
जातरूपम,5,0.0005600358422939068
ातरूपमय,4,0.00044802867383512545
तरूपमयं,3,0.0003360215053763441
गतिमतां,3,0.0003360215053763441
शिखराणि,4,0.00044802867383512545
विशालां,3,0.0003360215053763441
नाभिजान,7,0.0007840501792114696
ाभिजाना,7,0.0007840501792114696
भिजानाम,6,0.0006720430107526882
िजानामि,7,0.0007840501792114696
भिजानात,5,0.0005600358422939068
मायाविह,3,0.0003360215053763441
ायाविहि,3,0.0003360215053763441
याविहित,3,0.0003360215053763441
ाविहितं,3,0.0003360215053763441
महीपालो,3,0.0003360215053763441
जटायुषो,3,0.0003360215053763441
कवाटानि,3,0.0003360215053763441
चेदमुवा,3,0.0003360215053763441
ेदमुवाच,3,0.0003360215053763441
फलमूलेन,3,0.0003360215053763441
हृदयानि,3,0.0003360215053763441
महावेगा,3,0.0003360215053763441
शरेणैके,3,0.0003360215053763441
रेणैकेन,3,0.0003360215053763441
भागीरथी,5,0.0005600358422939068
ागीरथीं,3,0.0003360215053763441
तामुवाच,3,0.0003360215053763441
कृतयुगे,3,0.0003360215053763441
मृगयूथा,3,0.0003360215053763441
ृगयूथान,3,0.0003360215053763441
गयूथानि,3,0.0003360215053763441
विजनेऽप,3,0.0003360215053763441
िजनेऽपि,3,0.0003360215053763441
नेदानीं,3,0.0003360215053763441
नानाविध,5,0.0005600358422939068
ानाविधै,3,0.0003360215053763441
नाविधैः,3,0.0003360215053763441
पुनरागम,3,0.0003360215053763441
ुनरागमन,3,0.0003360215053763441
नरागमना,3,0.0003360215053763441
रागमनाय,3,0.0003360215053763441
चीरवसनौ,3,0.0003360215053763441
रामकथां,3,0.0003360215053763441
अपीदानी,3,0.0003360215053763441
पीदानीं,3,0.0003360215053763441
विलपतीं,3,0.0003360215053763441
विपुलाः,3,0.0003360215053763441
सीतामाद,3,0.0003360215053763441
ीतामादा,3,0.0003360215053763441
तामादाय,4,0.00044802867383512545
राममिदं,3,0.0003360215053763441
महाभागौ,3,0.0003360215053763441
योजनानि,3,0.0003360215053763441
रूपमिदं,5,0.0005600358422939068
महाकायं,5,0.0005600358422939068
कौबेरमे,3,0.0003360215053763441
ौबेरमेव,3,0.0003360215053763441
इवाभाति,3,0.0003360215053763441
महावेगं,3,0.0003360215053763441
पुरुषाण,3,0.0003360215053763441
ुरुषाणा,3,0.0003360215053763441
रुषाणां,3,0.0003360215053763441
नागानां,3,0.0003360215053763441
तेषामेव,4,0.00044802867383512545
ेषामेवं,3,0.0003360215053763441
विरूपाम,3,0.0003360215053763441
िरूपामस,3,0.0003360215053763441
रूपामसत,3,0.0003360215053763441
ूपामसती,3,0.0003360215053763441
पामसतीं,3,0.0003360215053763441
नियताहा,9,0.0010080645161290322
ियताहार,9,0.0010080645161290322
यताहारं,3,0.0003360215053763441
कामभोगे,3,0.0003360215053763441
ामभोगेष,3,0.0003360215053763441
मभोगेषु,3,0.0003360215053763441
विलपितं,3,0.0003360215053763441
यातुधान,3,0.0003360215053763441
ातुधाना,3,0.0003360215053763441
तुधानान,3,0.0003360215053763441
ुधानाना,3,0.0003360215053763441
धानानां,3,0.0003360215053763441
वैखानसा,3,0.0003360215053763441
रामानुज,6,0.0006720430107526882
ामानुजं,3,0.0003360215053763441
गुणानां,3,0.0003360215053763441
वारयितु,3,0.0003360215053763441
राजतानि,3,0.0003360215053763441
महाकाया,4,0.00044802867383512545
साधूनां,3,0.0003360215053763441
नाशयितु,3,0.0003360215053763441
ाशयितुं,3,0.0003360215053763441
परमोदार,6,0.0006720430107526882
रमोदारो,3,0.0003360215053763441
कालविदा,3,0.0003360215053763441
ालविदां,3,0.0003360215053763441
नूपुराण,3,0.0003360215053763441
ूपुराणा,3,0.0003360215053763441
पुराणां,4,0.00044802867383512545
परिहासे,2,0.00022401433691756272
रिहासेन,2,0.00022401433691756272
मेऽविदि,2,0.00022401433691756272
ेऽविदित,2,0.00022401433691756272
ऽविदितं,2,0.00022401433691756272
मुनिवेश,2,0.00022401433691756272
ुनिवेशध,2,0.00022401433691756272
निवेशधर,2,0.00022401433691756272
िवेशधरं,2,0.00022401433691756272
रामरूपे,2,0.00022401433691756272
ामरूपेण,3,0.0003360215053763441
विहीनां,2,0.00022401433691756272
पुनरुवा,2,0.00022401433691756272
ुनरुवाच,2,0.00022401433691756272
अभिषेकं,2,0.00022401433691756272
उचितोऽय,2,0.00022401433691756272
चितोऽयं,3,0.0003360215053763441
भूषितां,2,0.00022401433691756272
केसरिणः,2,0.00022401433691756272
विषादेन,2,0.00022401433691756272
परिवृता,4,0.00044802867383512545
हुताशनं,2,0.00022401433691756272
महानुभा,4,0.00044802867383512545
हानुभाव,4,0.00044802867383512545
ानुभावो,4,0.00044802867383512545
दिवसेऽथ,2,0.00022401433691756272
इवाकाशं,2,0.00022401433691756272
जीवेदपि,2,0.00022401433691756272
नाथमकाम,2,0.00022401433691756272
ाथमकामय,2,0.00022401433691756272
थमकामयत,2,0.00022401433691756272
समादेशं,2,0.00022401433691756272
रुचिरां,3,0.0003360215053763441
चैवमुवा,2,0.00022401433691756272
ैवमुवाच,2,0.00022401433691756272
सेवतेऽय,2,0.00022401433691756272
