word,frequency,probability
च,386,0.062087823709184496
न,250,0.04021232105517131
तु,196,0.0315264597072543
स,194,0.03120476113881293
हि,135,0.021714653369792506
ते,120,0.019301914106482226
तं,104,0.016728325558951262
मे,88,0.0141547370114203
वा,80,0.012867942737654818
सा,74,0.011902847032330707
रामं,67,0.01077690204278591
मया,62,0.009972655621682484
रामो,62,0.009972655621682484
मम,61,0.009811806337461799
सह,52,0.008364162779475631
राम,52,0.008364162779475631
मां,51,0.008203313495254947
नाम,49,0.007881614926813576
यदि,47,0.007559916358372205
सीतां,46,0.00739906707415152
रामेण,42,0.006755669937268779
ततो,40,0.006433971368827409
तौ,40,0.006433971368827409
वैदेहीं,39,0.0062731220846067234
तां,38,0.006112272800386038
सीता,33,0.005308026379282612
वैदेही,31,0.004986327810841242
यथा,31,0.004986327810841242
ततः,31,0.004986327810841242
इति,30,0.004825478526620556
तव,30,0.004825478526620556
रामः,29,0.004664629242399871
भूमौ,27,0.004342930673958501
चैव,27,0.004342930673958501
राजा,26,0.004182081389737816
किं,26,0.004182081389737816
तदा,25,0.00402123210551713
तथा,25,0.00402123210551713
वचनं,24,0.0038603828212964452
तेन,24,0.0038603828212964452
कथं,23,0.00369953353707576
विना,22,0.003538684252855075
येन,21,0.0033778349686343894
वने,21,0.0033778349686343894
सीतया,21,0.0033778349686343894
इव,20,0.0032169856844137044
वै,20,0.0032169856844137044
लोके,20,0.0032169856844137044
वनं,19,0.003056136400193019
सीते,18,0.002895287115972334
रावणो,18,0.002895287115972334
समरे,16,0.0025735885475309636
तेषां,16,0.0025735885475309636
एवं,16,0.0025735885475309636
नूनं,16,0.0025735885475309636
नु,15,0.002412739263310278
रणे,15,0.002412739263310278
राघवो,15,0.002412739263310278
बभूव,15,0.002412739263310278
वीर,14,0.0022518899790895932
जीवितं,14,0.0022518899790895932
नैव,13,0.002091040694868908
मैथिली,13,0.002091040694868908
तात,12,0.0019301914106482226
पपात,12,0.0019301914106482226
मैथिलीं,12,0.0019301914106482226
यो,12,0.0019301914106482226
पुनः,12,0.0019301914106482226
लोकेषु,12,0.0019301914106482226
महातेजा,12,0.0019301914106482226
रामाय,12,0.0019301914106482226
मारीचो,12,0.0019301914106482226
महाबाहो,12,0.0019301914106482226
जगाम,12,0.0019301914106482226
रावणं,12,0.0019301914106482226
गोदावरीं,11,0.0017693421264275374
परुषं,11,0.0017693421264275374
या,11,0.0017693421264275374
ये,11,0.0017693421264275374
रूपं,11,0.0017693421264275374
तपसा,11,0.0017693421264275374
तथैव,11,0.0017693421264275374
मा,10,0.0016084928422068522
रुधिरं,10,0.0016084928422068522
एष,10,0.0016084928422068522
सुखं,10,0.0016084928422068522
घोरं,10,0.0016084928422068522
भव,10,0.0016084928422068522
राघवं,10,0.0016084928422068522
वाचा,10,0.0016084928422068522
कुरु,9,0.001447643557986167
काले,9,0.001447643557986167
अपि,9,0.001447643557986167
रावणेन,9,0.001447643557986167
देशं,9,0.001447643557986167
वेगेन,9,0.001447643557986167
तानि,9,0.001447643557986167
वयं,9,0.001447643557986167
वैदेहि,9,0.001447643557986167
चापि,8,0.0012867942737654818
साधु,8,0.0012867942737654818
मयि,8,0.0012867942737654818
वरारोहे,8,0.0012867942737654818
केन,8,0.0012867942737654818
अयं,8,0.0012867942737654818
हृता,8,0.0012867942737654818
देवी,8,0.0012867942737654818
खरः,8,0.0012867942737654818
इदं,8,0.0012867942737654818
इह,8,0.0012867942737654818
अहं,8,0.0012867942737654818
खरो,8,0.0012867942737654818
को,8,0.0012867942737654818
वापि,8,0.0012867942737654818
वनानि,8,0.0012867942737654818
हतं,8,0.0012867942737654818
निहता,7,0.0011259449895447966
शरीरं,7,0.0011259449895447966
पतितं,7,0.0011259449895447966
मृगो,7,0.0011259449895447966
खरं,7,0.0011259449895447966
बहुधा,7,0.0011259449895447966
सीतायाः,7,0.0011259449895447966
बलं,7,0.0011259449895447966
भवति,7,0.0011259449895447966
हा,7,0.0011259449895447966
महता,7,0.0011259449895447966
