ngram,Frequency,Probability
मुख्यमंत्री,20254,0.08070994787764796
प्रधानमंत्र,17627,0.07024164368713837
्रधानमंत्री,17540,0.06989495831805792
यूनिवर्सिटी,3600,0.014345601479190909
कार्यकर्ताओ,3325,0.013249756921752714
ार्यकर्ताओं,3316,0.013213892918054736
अंतरराष्ट्र,2582,0.010288984172019702
ंतरराष्ट्री,2582,0.010288984172019702
तरराष्ट्रीय,2588,0.010312893507818353
आतंकवादियों,2563,0.010213271275323971
उम्मीदवारों,2482,0.009890495242042175
इंस्टाग्राम,2365,0.009424263193968472
कर्मचारियों,2328,0.009276822289876788
पोस्टमार्टम,2027,0.008077370610644436
प्रतिक्रिया,2002,0.007977748378150054
विश्वविद्या,2029,0.008085340389243988
िश्वविद्याल,2029,0.008085340389243988
श्वविद्यालय,2021,0.008053461274845785
सुरक्षाबलों,1715,0.006834085149114558
अफगानिस्तान,1724,0.0068699491528125345
अर्थव्यवस्थ,1692,0.006742432695219727
र्थव्यवस्था,1695,0.006754387363119053
उपमुख्यमंत्,1187,0.004730063598833225
पमुख्यमंत्र,1187,0.004730063598833225
प्रदर्शनकार,1369,0.00545531345139232
्रदर्शनकारि,991,0.003949025296077275
रदर्शनकारिय,991,0.003949025296077275
दर्शनकारियो,991,0.003949025296077275
र्शनकारियों,991,0.003949025296077275
पुलिसकर्मिय,929,0.0037019621594912093
ुलिसकर्मियो,929,0.0037019621594912093
लिसकर्मियों,929,0.0037019621594912093
मास्टरमाइंड,932,0.0037139168273905353
न्यायमूर्ति,938,0.0037378261631891866
इंस्टीट्यूट,934,0.0037218866059900856
श्रद्धांजलि,752,0.0029966367534309895
व्यापारियों,708,0.0028213016242408786
श्रद्धालुओं,696,0.0027734829526435754
डिपार्टमेंट,702,0.0027973922884422272
सांप्रदायिक,752,0.0029966367534309895
कार्यक्रमों,650,0.002590178044853914
एंटरटेनमेंट,645,0.0025702535983550376
राज्यमंत्री,644,0.0025662687090552624
परिस्थितियो,603,0.002402888247764477
रिस्थितियों,603,0.002402888247764477
कारोबारियों,575,0.00229131134737077
स्मार्टफोन्,561,0.0022355228971739165
्मार्टफोन्स,561,0.0022355228971739165
कंटेस्टेंट्,560,0.0022315380078741414
ंटेस्टेंट्स,560,0.0022315380078741414
प्रतिनिधित्,546,0.002175749557677288
्रतिनिधित्व,546,0.002175749557677288
रिश्तेदारों,536,0.0021359006646795354
सर्वश्रेष्ठ,512,0.002040263321484929
लोकतांत्रिक,520,0.002072142435883131
इंजीनियरिंग,493,0.0019645504247891993
कार्यकारिणी,482,0.0019207166424916717
एक्सक्लूसिव,475,0.001892822417393245
रजिस्ट्रेशन,474,0.0018888375280934695
ट्रांसपोर्ट,510,0.0020322935428853787
दुर्भाग्यपू,437,0.0017413966240017852
ुर्भाग्यपूर,437,0.0017413966240017852
र्भाग्यपूर्,437,0.0017413966240017852
्भाग्यपूर्ण,437,0.0017413966240017852
अंतर्राष्ट्,396,0.0015780161627109998
ंतर्राष्ट्र,396,0.0015780161627109998
तर्राष्ट्री,420,0.001673653505905606
र्राष्ट्रीय,431,0.0017174872882031336
अल्पसंख्यको,397,0.0015820010520107752
ल्पसंख्यकों,393,0.0015660614948116742
याचिकाकर्ता,513,0.0020442482107847046
कुमारस्वामी,389,0.001550121937612573
संवाददाताओं,386,0.0015381672697132474
प्रतिभागियो,386,0.0015381672697132474
्रतिभागियों,383,0.0015262126018139217
डेमोक्रेटिक,381,0.0015182428232143712
प्रतिनिधिमं,379,0.0015102730446148206
्रतिनिधिमंड,379,0.0015102730446148206
रतिनिधिमंडल,379,0.0015102730446148206
्रदर्शनकारी,378,0.0015062881553150453
ज्योतिरादित,376,0.0014983183767154947
्योतिरादित्,376,0.0014983183767154947
योतिरादित्य,376,0.0014983183767154947
प्रतियोगिता,466,0.0018569584136952676
प्रौद्योगिक,388,0.001546137048312798
्रौद्योगिकी,377,0.0015023032660152701
क्षतिग्रस्त,354,0.0014106508121204393
सुरक्षाकर्म,635,0.002530404705357285
ुरक्षाकर्मी,349,0.001390726365621563
विशेषाधिकार,334,0.0013309530261249342
दुर्घटनाग्र,328,0.0013070436903262828
ुर्घटनाग्रस,328,0.0013070436903262828
र्घटनाग्रस्,328,0.0013070436903262828
्घटनाग्रस्त,328,0.0013070436903262828
अलगाववादियो,327,0.0013030588010265074
लगाववादियों,327,0.0013030588010265074
सिद्धारमैया,326,0.0012990739117267323
न्यायपालिका,323,0.0012871192438274064
पदाधिकारियो,313,0.001247270350829654
दाधिकारियों,313,0.001247270350829654
उग्रवादियों,303,0.0012074214578319015
आत्मविश्वास,314,0.0012512552401294293
ुरक्षाकर्मि,286,0.001139678339735722
रक्षाकर्मिय,286,0.001139678339735722
क्षाकर्मियो,374,0.0014903485981159444
्षाकर्मियों,374,0.0014903485981159444
प्रोजेक्ट्स,285,0.001135693450435947
प्रोड्यूसर्,283,0.0011277236718363964
्रोड्यूसर्स,283,0.0011277236718363964
प्रत्याशियो,279,0.0011117841146372953
्रत्याशियों,279,0.0011117841146372953
राष्ट्रवादी,283,0.0011277236718363964
मुख्यमंत्रि,273,0.001087874778838644
ुख्यमंत्रिय,266,0.0010599805537402172
ख्यमंत्रियो,266,0.0010599805537402172
्यमंत्रियों,283,0.0011277236718363964
शिकायतकर्ता,282,0.0011237387825366212
बांग्लादेशी,265,0.0010559956644404418
प्रतिद्वंद्,328,0.0013070436903262828
्रतिद्वंद्व,328,0.0013070436903262828
रतिद्वंद्वी,265,0.0010559956644404418
प्रोत्साहित,263,0.0010480258858408913
शरणार्थियों,261,0.0010400561072413407
फिंगरप्रिंट,280,0.0011157690039370707
स्नैपड्रैगन,253,0.0010081769928431388
वित्तमंत्री,253,0.0010081769928431388
प्रेग्नेंसी,252,0.0010041921035433637
मुजाहिद्दीन,252,0.0010041921035433637
प्रतिबद्धता,281,0.0011197538932368458
प्रतिनिधियो,323,0.0012871192438274064
्रतिनिधियों,312,0.0012432854615298788
वैज्ञानिकों,254,0.001012161882142914
उपराष्ट्रपत,243,0.0009683280998453863
पराष्ट्रपति,243,0.0009683280998453863
कोरियोग्राफ,378,0.0015062881553150453
ोरियोग्राफर,240,0.0009563734319460606
चुनौतीपूर्ण,234,0.000932464096147409
धर्मनिरपेक्,365,0.0014544845944179671
र्मनिरपेक्ष,365,0.0014544845944179671
पीडब्ल्यूडी,231,0.0009205094282480833
हिन्दुस्तान,296,0.0011795272327334747
ब्रह्मपुत्र,226,0.0009005849817492071
्वविद्यालयो,226,0.0009005849817492071
वविद्यालयों,226,0.0009005849817492071
स्थानांतरित,226,0.0009005849817492071
विद्यार्थिय,221,0.0008806605352503307
िद्यार्थियो,221,0.0008806605352503307
द्यार्थियों,221,0.0008806605352503307
हेडक्वार्टर,219,0.0008726907566507802
पूर्वानुमान,221,0.0008806605352503307
इंफ्रास्ट्र,244,0.0009723129891451615
ंफ्रास्ट्रक,234,0.000932464096147409
फ्रास्ट्रक्,400,0.001593955719910101
्रास्ट्रक्च,400,0.001593955719910101
रास्ट्रक्चर,400,0.001593955719910101
महत्वाकांक्,340,0.0013548623619235858
हत्वाकांक्ष,340,0.0013548623619235858
त्वाकांक्षी,224,0.0008926152031496565
परिवारवालों,209,0.0008328418636530277
येदियुरप्पा,208,0.0008288569743532525
डिस्ट्रिक्ट,205,0.0008169023064539267
हिंदुस्तानी,201,0.0008009627492548257
राष्ट्रमंडल,200,0.0007969778599550505
ट्रांजैक्शन,198,0.0007890080813554999
इंडस्ट्रियल,194,0.000773068524156399
ब्रह्मास्त्,211,0.0008408116422525782
्रह्मास्त्र,211,0.0008408116422525782
उद्योगपतियो,192,0.0007650987455568484
द्योगपतियों,192,0.0007650987455568484
कंस्ट्रक्शन,190,0.0007571289669572979
बहुप्रतीक्ष,188,0.0007491591883577474
हुप्रतीक्षि,188,0.0007491591883577474
ुप्रतीक्षित,188,0.0007491591883577474
कैलिफोर्निय,187,0.0007451742990579722
ैलिफोर्निया,187,0.0007451742990579722
क्रियान्वयन,187,0.0007451742990579722
इन्फ्रास्ट्,186,0.0007411894097581969
न्फ्रास्ट्र,186,0.0007411894097581969
्फ्रास्ट्रक,186,0.0007411894097581969
प्रतिस्पर्ध,244,0.0009723129891451615
्रतिस्पर्धा,197,0.0007850231920557247
डायरेक्टर्स,184,0.0007332196311586464
अर्थशास्त्र,264,0.0010520107751406666
र्थशास्त्री,177,0.0007053254060602197
सेवानिवृत्त,197,0.0007850231920557247
निर्माणाधीन,174,0.0006933707381608939
सोहराबुद्दी,174,0.0006933707381608939
ोहराबुद्दीन,176,0.0007013405167604444
महानिरीक्षक,218,0.000868705867351005
अन्नाद्रमुक,173,0.0006893858488611186
अनियमितताओं,171,0.0006814160702615682
