ngram,Frequency,Probability
अंतरराष्ट्रीय,2582,0.0747560728451895
विश्वविद्यालय,2021,0.058513564376501924
उपमुख्यमंत्री,1187,0.03436694750861345
प्रदर्शनकारिय,991,0.02869220301687947
्रदर्शनकारियो,991,0.02869220301687947
रदर्शनकारियों,991,0.02869220301687947
पुलिसकर्मियों,929,0.02689713077969831
दुर्भाग्यपूर्,437,0.012652363994325256
ुर्भाग्यपूर्ण,437,0.012652363994325256
अंतर्राष्ट्री,396,0.011465300095544168
ंतर्राष्ट्रीय,396,0.011465300095544168
प्रतिनिधिमंडल,379,0.010973102869220302
ज्योतिरादित्य,376,0.01088624453516315
दुर्घटनाग्रस्,328,0.009496511190248705
ुर्घटनाग्रस्त,328,0.009496511190248705
सुरक्षाकर्मिय,286,0.008280494513448566
ुरक्षाकर्मियो,286,0.008280494513448566
रक्षाकर्मियों,286,0.008280494513448566
मुख्यमंत्रियो,266,0.0077014389530675464
ुख्यमंत्रियों,266,0.0077014389530675464
प्रतिद्वंद्वी,265,0.007672486175048496
िश्वविद्यालयो,226,0.00654332783230551
श्वविद्यालयों,226,0.00654332783230551
विद्यार्थियों,221,0.0063985639422102555
इंफ्रास्ट्रक्,214,0.006195894496076899
ंफ्रास्ट्रक्च,214,0.006195894496076899
फ्रास्ट्रक्चर,400,0.01158111120762037
महत्वाकांक्षी,211,0.006109036162019746
बहुप्रतीक्षित,188,0.005443122267581575
इन्फ्रास्ट्रक,186,0.0053852167115434725
न्फ्रास्ट्रक्,186,0.0053852167115434725
्फ्रास्ट्रक्च,186,0.0053852167115434725
बुद्धिजीवियों,156,0.004516633370971945
प्रतिक्रियाएं,154,0.004458727814933843
अनिश्चितकालीन,147,0.004256058368800487
तीर्थयात्रियो,140,0.00405338892266713
ीर्थयात्रियों,140,0.00405338892266713
धर्मनिरपेक्षत,133,0.0038507194765337732
र्मनिरपेक्षता,133,0.0038507194765337732
तिरुवन्नामलाई,132,0.0038217666985147225
स्पेसिफिकेशन्,128,0.0037059555864385188
्पेसिफिकेशन्स,128,0.0037059555864385188
आंदोलनकारियों,127,0.003677002808419468
प्रत्यक्षदर्श,219,0.006340658386172153
्रत्यक्षदर्शि,126,0.003648050030400417
रत्यक्षदर्शिय,126,0.003648050030400417
त्यक्षदर्शियो,126,0.003648050030400417
्यक्षदर्शियों,126,0.003648050030400417
जिम्मेदारियां,122,0.003532238918324213
जिम्मेदारियों,122,0.003532238918324213
याचिकाकर्ताओं,122,0.003532238918324213
एडमिनिस्ट्रेश,118,0.0034164278062480094
डमिनिस्ट्रेशन,118,0.0034164278062480094
