ngram,Frequency,Probability
प्रधानमंत्री,17540,0.17735623931969624
कार्यकर्ताओं,3316,0.03352983406978978
अंतरराष्ट्री,2582,0.026107970919239207
ंतरराष्ट्रीय,2582,0.026107970919239207
विश्वविद्याल,2029,0.020516294730881623
िश्वविद्यालय,2021,0.02043540248945873
अर्थव्यवस्था,1692,0.017108709060942192
उपमुख्यमंत्र,1187,0.012002386321121975
पमुख्यमंत्री,1187,0.012002386321121975
प्रदर्शनकारि,991,0.01002052640626106
्रदर्शनकारिय,991,0.01002052640626106
रदर्शनकारियो,991,0.01002052640626106
दर्शनकारियों,991,0.01002052640626106
पुलिसकर्मियो,929,0.009393611535233626
ुलिसकर्मियों,929,0.009393611535233626
परिस्थितियों,603,0.006097252697250675
स्मार्टफोन्स,561,0.005672568429780479
कंटेस्टेंट्स,560,0.005662456899602617
प्रतिनिधित्व,546,0.005520895477112551
दुर्भाग्यपूर,437,0.004418738687725614
ुर्भाग्यपूर्,437,0.004418738687725614
र्भाग्यपूर्ण,437,0.004418738687725614
अंतर्राष्ट्र,396,0.0040041659504332795
ंतर्राष्ट्री,396,0.0040041659504332795
तर्राष्ट्रीय,420,0.0042468426747019625
अल्पसंख्यकों,393,0.003973831359899694
प्रतिभागियों,383,0.0038727160581210757
प्रतिनिधिमंड,379,0.0038322699374096283
्रतिनिधिमंडल,379,0.0038322699374096283
प्रदर्शनकारी,378,0.0038221584072317665
ज्योतिरादित्,376,0.003801935346876043
्योतिरादित्य,376,0.003801935346876043
प्रौद्योगिकी,377,0.0038120468770539047
सुरक्षाकर्मी,349,0.003528924032073774
दुर्घटनाग्रस,328,0.0033165818983386755
ुर्घटनाग्रस्,328,0.0033165818983386755
र्घटनाग्रस्त,328,0.0033165818983386755
अलगाववादियों,327,0.0033064703681608136
पदाधिकारियों,313,0.0031649089456707484
सुरक्षाकर्मि,286,0.0028918976308684795
ुरक्षाकर्मिय,286,0.0028918976308684795
रक्षाकर्मियो,286,0.0028918976308684795
क्षाकर्मियों,374,0.003781712286520319
प्रोड्यूसर्स,283,0.002861563040334894
प्रत्याशियों,279,0.0028211169196234467
मुख्यमंत्रिय,266,0.002689667027311243
ुख्यमंत्रियो,266,0.002689667027311243
ख्यमंत्रियों,266,0.002689667027311243
प्रतिद्वंद्व,328,0.0033165818983386755
्रतिद्वंद्वी,265,0.002679555497133381
प्रतिनिधियों,312,0.0031547974154928866
उपराष्ट्रपति,243,0.002457101833220421
कोरियोग्राफर,240,0.0024267672426868357
धर्मनिरपेक्ष,365,0.0036907085149195627
श्वविद्यालयो,226,0.0022852058201967705
्वविद्यालयों,226,0.0022852058201967705
विद्यार्थियो,221,0.0022346481693074614
िद्यार्थियों,221,0.0022346481693074614
इंफ्रास्ट्रक,234,0.0023660980616196647
ंफ्रास्ट्रक्,214,0.0021638674580624286
फ्रास्ट्रक्च,400,0.004044612071144726
्रास्ट्रक्चर,400,0.004044612071144726
महत्वाकांक्ष,340,0.0034379202604730174
हत्वाकांक्षी,211,0.002133532867528843
ब्रह्मास्त्र,211,0.002133532867528843
उद्योगपतियों,192,0.0019414137941494685
बहुप्रतीक्षि,188,0.0019009676734380214
हुप्रतीक्षित,188,0.0019009676734380214
कैलिफोर्निया,187,0.0018908561432601596
इन्फ्रास्ट्र,186,0.0018807446130822978
न्फ्रास्ट्रक,186,0.0018807446130822978
्फ्रास्ट्रक्,186,0.0018807446130822978
प्रतिस्पर्धा,197,0.001991971445038778
अर्थशास्त्री,177,0.0017897408414815413
सोहराबुद्दीन,174,0.001759406250947956
विक्रमादित्य,175,0.0017695177811258179
उत्तराधिकारी,160,0.0016178448284578906
बुद्धिजीवियो,156,0.0015773987077464433
ुद्धिजीवियों,156,0.0015773987077464433
प्रतिक्रियाए,154,0.0015571756473907196
्रतिक्रियाएं,154,0.0015571756473907196
बलात्कारियों,150,0.0015167295266792723
स्विट्जरलैंड,148,0.0014965064663235487
अनिश्चितकाली,147,0.0014863949361456868
निश्चितकालीन,147,0.0014863949361456868
महाशिवरात्रि,143,0.0014459488154342397
मुद्रास्फीति,142,0.001435837285256378
तीर्थयात्रिय,140,0.0014156142249006542
ीर्थयात्रियो,140,0.0014156142249006542
र्थयात्रियों,140,0.0014156142249006542
एग्जीक्यूटिव,137,0.0013852796343670688
अभिनेत्रियों,135,0.001365056574011345
र्मनिरपेक्षत,133,0.0013448335136556214
्मनिरपेक्षता,133,0.0013448335136556214
तिरुवन्नामला,132,0.0013347219834777596
िरुवन्नामलाई,132,0.0013347219834777596
सुपरिटेंडेंट,130,0.0013144989231220362
यूनिवर्सिटीज,130,0.0013144989231220362
स्पेसिफिकेशन,135,0.001365056574011345
्पेसिफिकेशन्,128,0.0012942758627663125
पेसिफिकेशन्स,128,0.0012942758627663125
आंदोलनकारियो,127,0.0012841643325884507
ंदोलनकारियों,127,0.0012841643325884507
प्रत्यक्षदर्,219,0.0022144251089517377
्रत्यक्षदर्श,219,0.0022144251089517377
रत्यक्षदर्शि,126,0.0012740528024105888
त्यक्षदर्शिय,126,0.0012740528024105888
्यक्षदर्शियो,126,0.0012740528024105888
यक्षदर्शियों,126,0.0012740528024105888
परफेक्शनिस्ट,126,0.0012740528024105888
सुब्रह्मण्यम,126,0.0012740528024105888
जिम्मेदारिया,122,0.0012336066816991415
िम्मेदारियां,122,0.0012336066816991415
जिम्मेदारियो,122,0.0012336066816991415
िम्मेदारियों,122,0.0012336066816991415
याचिकाकर्ताओ,122,0.0012336066816991415
ाचिकाकर्ताओं,122,0.0012336066816991415
मल्लिकार्जुन,120,0.0012133836213434179
एडमिनिस्ट्रे,136,0.001375168104189207
डमिनिस्ट्रेश,118,0.0011931605609876942
मिनिस्ट्रेशन,118,0.0011931605609876942
हिस्ट्रीशीटर,116,0.0011729375006319705
इंस्टीट्यूट्,125,0.001263941272232727
ंस्टीट्यूट्स,125,0.001263941272232727
गिरफ्तारियां,113,0.0011426029100983853
लक्ष्मीनाराय,112,0.0011324913799205234
क्ष्मीनारायण,112,0.0011324913799205234
साम्प्रदायिक,153,0.0015470641172128578
आयुर्विज्ञान,109,0.001102156789386938
इन्वेस्टमेंट,107,0.0010819337290312143
परिस्थितियां,107,0.0010819337290312143
एक्सपेरिमेंट,130,0.0013144989231220362
विशाखापत्तनम,103,0.001041487608319767
ट्रांसपेरेंस,102,0.0010313760781419051
्रांसपेरेंसी,102,0.0010313760781419051
अग्निपरीक्षा,100,0.0010111530177861815
पन्नीरसेल्वम,99,0.0010010414876083199
र्थव्यवस्थाओ,98,0.000990929957430458
्थव्यवस्थाओं,98,0.000990929957430458
अल्ट्रासाउंड,96,0.0009707068970747343
मीडियाकर्मिय,96,0.0009707068970747343
ीडियाकर्मियो,96,0.0009707068970747343
डियाकर्मियों,96,0.0009707068970747343
इनवेस्टिगेशन,96,0.0009707068970747343
मेट्रोपोलिटन,95,0.0009605953668968725
पुनर्निर्माण,94,0.0009504838367190107
रत्यक्षदर्शी,93,0.0009403723065411489
दिशानिर्देशो,93,0.0009403723065411489
िशानिर्देशों,93,0.0009403723065411489
हिंदुत्ववादी,92,0.0009302607763632871
वीडियोग्राफी,89,0.0008999261858297016
कांग्रेसियों,89,0.0008999261858297016
डिस्ट्रीब्यू,113,0.0011426029100983853
िस्ट्रीब्यूश,89,0.0008999261858297016
स्ट्रीब्यूशन,89,0.0008999261858297016
शिक्षाकर्मिय,88,0.0008898146556518398
िक्षाकर्मियो,88,0.0008898146556518398
कार्यप्रणाली,88,0.0008898146556518398
पैरामिलिट्री,86,0.0008695915952961162
